Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,timestamp,cpu,memory,disk,latency,requests,errors,cpu_lag_1,cpu_lag_5,cpu_lag_15,cpu_roll_mean_60,cpu_roll_std_60,errors_roll_5_mean,mem_roll_mean_30,synthetic_failure,hours_to_failure
192.168.1.1-192.168.1.107-53-52198-6,192.168.1.107,52198,192.168.1.1,53,6,15/04/2025 02:51:20 PM,1521748,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2571122156888,217392.57142857145,263960.30505100393,500026.0,3399.0,1011687.0,505843.5,2953.585025016209,507932.0,503755.0,1521748.0,380437.0,251367.99698052256,508762.0,3399.0,0,0,0,0,96,112,1.9714170808833,3.2856951348055,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-07-31 15:09:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-12449-54451-6,192.168.1.108,54451,192.168.1.101,12449,6,15/04/2025 03:09:29 PM,2859,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.5452955578874,2859.0,0.0,2859.0,2859.0,0.0,0.0,0.0,0.0,0.0,2859.0,2859.0,0.0,2859.0,2859.0,0,0,0,0,0,44,0.0,699.5452955578874,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-09-28 22:08:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-275-54451-6,192.168.1.108,54451,192.168.1.101,275,6,15/04/2025 03:09:28 PM,9217,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.9903439296952,9217.0,0.0,9217.0,9217.0,0.0,0.0,0.0,0.0,0.0,9217.0,9217.0,0.0,9217.0,9217.0,0,0,0,0,0,44,0.0,216.9903439296952,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-25 21:18:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-62086-35843-6,192.168.1.108,35843,192.168.1.1,62086,6,15/04/2025 01:46:38 PM,6868,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.20559114735005,6868.0,0.0,6868.0,6868.0,0.0,0.0,0.0,0.0,0.0,6868.0,6868.0,0.0,6868.0,6868.0,0,0,0,0,0,44,0.0,291.20559114735005,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-14 14:39:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-29829-58094-6,192.168.1.108,58094,192.168.1.1,29829,6,15/04/2025 02:57:38 PM,3419,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.966364434045,3419.0,0.0,3419.0,3419.0,0.0,0.0,0.0,0.0,0.0,3419.0,3419.0,0.0,3419.0,3419.0,0,0,0,0,0,44,0.0,584.966364434045,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-02 06:28:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-54489-6,192.168.1.101,1883,192.168.1.108,54489,6,17/04/2025 03:46:26 PM,3363,2,2,9.0,0.0,5.0,4.0,4.5,0.7071067811865476,0.0,0.0,0.0,0.0,2676.1819803746653,1189.4142134998513,1121.0,922.0124728006666,1803.0,72.0,1560.0,1560.0,0.0,1560.0,1560.0,1875.0,1875.0,0.0,1875.0,1875.0,0,0,0,0,64,52,594.7071067499256,594.7071067499256,0.0,5.0,1.8,2.4899799195977463,6.2,0,0,0,0,1,0,0,0,1.0,2.25,4.5,0.0,0,0,0,0,0,0,2,9,2,0,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2024-12-17 04:45:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-12305-35843-6,192.168.1.108,35843,192.168.1.1,12305,6,15/04/2025 01:46:17 PM,48958,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8513419665836,48958.0,0.0,48958.0,48958.0,0.0,0.0,0.0,0.0,0.0,48958.0,48958.0,0.0,48958.0,48958.0,0,0,0,0,0,44,0.0,40.8513419665836,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-25 19:55:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-23000-54451-6,192.168.1.108,54451,192.168.1.101,23000,6,15/04/2025 03:09:54 PM,4675,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.807486631016,4675.0,0.0,4675.0,4675.0,0.0,0.0,0.0,0.0,0.0,4675.0,4675.0,0.0,4675.0,4675.0,0,0,0,0,0,44,0.0,427.807486631016,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-06-26 13:41:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-32943-54451-6,192.168.1.108,54451,192.168.1.103,32943,6,15/04/2025 03:10:09 PM,23158,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36324380343726,23158.0,0.0,23158.0,23158.0,0.0,0.0,0.0,0.0,0.0,23158.0,23158.0,0.0,23158.0,23158.0,0,0,0,0,0,44,0.0,86.36324380343726,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-26 00:19:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-51767-54451-6,192.168.1.108,54451,192.168.1.101,51767,6,15/04/2025 03:09:27 PM,12113,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1118632873772,12113.0,0.0,12113.0,12113.0,0.0,0.0,0.0,0.0,0.0,12113.0,12113.0,0.0,12113.0,12113.0,0,0,0,0,0,44,0.0,165.1118632873772,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-06-18 05:30:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.107-53-57440-6,192.168.1.107,57440,192.168.1.1,53,6,15/04/2025 02:48:59 PM,2012207,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969667633598332,223578.5555555556,262924.6859102959,501166.0,929.0,1508249.0,502749.6666666667,1437.526463524527,504398.0,501756.0,2012207.0,402441.4,224389.8342011064,504268.0,1049.0,0,0,0,0,128,132,1.987867053439333,2.981800580159,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-20 01:02:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-5445-54451-6,192.168.1.108,54451,192.168.1.101,5445,6,15/04/2025 03:10:42 PM,23527,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0087133931228,23527.0,0.0,23527.0,23527.0,0.0,0.0,0.0,0.0,0.0,23527.0,23527.0,0.0,23527.0,23527.0,0,0,0,0,0,44,0.0,85.0087133931228,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-19 17:37:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-33136-35843-6,192.168.1.108,35843,192.168.1.1,33136,6,15/04/2025 01:46:38 PM,4104,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3294346978557,4104.0,0.0,4104.0,4104.0,0.0,0.0,0.0,0.0,0.0,4104.0,4104.0,0.0,4104.0,4104.0,0,0,0,0,0,44,0.0,487.3294346978557,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-07-29 06:06:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-13281-54451-6,192.168.1.108,54451,192.168.1.1,13281,6,15/04/2025 03:10:59 PM,22369,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4094505789262,22369.0,0.0,22369.0,22369.0,0.0,0.0,0.0,0.0,0.0,22369.0,22369.0,0.0,22369.0,22369.0,0,0,0,0,0,44,0.0,89.4094505789262,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-05-11 14:33:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-65098-6,192.168.1.100,65098,192.168.1.1,53,6,24/04/2025 03:57:09 PM,2037425,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908156128446446,226380.5555555556,262017.90897146284,516635.0,1.0,1509741.0,503247.0,11461.079312176493,513457.0,490850.0,2037425.0,407485.0,223959.0732243282,516636.0,6968.0,0,0,0,0,128,132,1.9632624513785784,2.944893677067868,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral movement,2025-02-15 03:46:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-49377-6,192.168.1.108,49377,192.168.1.101,1883,6,17/04/2025 03:39:06 PM,1148410,7,9,116.0,9.0,92.0,0.0,16.57142857142857,33.67915845572324,5.0,0.0,1.0,2.0,108.84614379881752,13.93230640624864,76560.66666666667,176687.63296995012,636871.0,0.0,1138707.0,189784.5,249497.61103204967,636871.0,7.0,1148410.0,143551.25,233164.5747209162,640917.0,0.0,0,0,0,0,224,304,6.09538405273378,7.83692235351486,0.0,92.0,7.352941176470587,22.14989045252421,490.61764705882354,0,1,0,0,0,0,0,0,1.0,7.8125,16.571428571428573,1.0,0,0,0,0,0,0,7,116,9,9,-1,509,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2024-12-04 06:57:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-49105-35843-6,192.168.1.108,35843,192.168.1.102,49105,6,15/04/2025 01:46:21 PM,3135,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.9585326953747,3135.0,0.0,3135.0,3135.0,0.0,0.0,0.0,0.0,0.0,3135.0,3135.0,0.0,3135.0,3135.0,0,0,0,0,0,44,0.0,637.9585326953747,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-05-13 09:59:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-38923-54451-6,192.168.1.108,54451,192.168.1.103,38923,6,15/04/2025 03:11:19 PM,14258,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.27212792818068,14258.0,0.0,14258.0,14258.0,0.0,0.0,0.0,0.0,0.0,14258.0,14258.0,0.0,14258.0,14258.0,0,0,0,0,0,44,0.0,140.27212792818068,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-09 12:36:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-60229-6,192.168.1.100,60229,192.168.1.1,53,6,24/04/2025 03:36:13 PM,1545151,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.177487507693424,220735.8571428572,260510.00197012816,501771.0,8767.0,1025613.0,512806.5,1560.5846660787104,513910.0,511703.0,1545151.0,386287.75,250978.6107079977,520657.0,9963.0,0,0,0,0,96,112,1.9415578153850337,3.2359296923083893,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral movement,2025-02-18 03:24:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-56455-6,192.168.1.108,56455,192.168.1.101,1883,6,17/04/2025 03:53:56 PM,46233,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25914390154219,46233.0,0.0,46233.0,46233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,21.62957195077109,21.62957195077109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2025-01-01 11:14:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-1883-58397-6,192.168.1.108,58397,192.168.1.103,1883,6,17/04/2025 03:39:44 PM,94613186,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042277405181134,31537728.666666664,54591279.90272035,94574307.0,5822.0,0.0,0.0,0.0,0.0,0.0,94613186.0,47306593.0,66854875.75253276,94580129.0,33057.0,0,0,0,0,40,80,0.0105693512952835,0.0317080538858505,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,33057.0,0.0,33057.0,33057.0,94574307.0,0.0,94574307.0,94574307.0,Initial access,2025-02-02 12:38:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-60629-54451-6,192.168.1.108,54451,192.168.1.102,60629,6,15/04/2025 03:10:31 PM,38453,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.011546563337056,38453.0,0.0,38453.0,38453.0,0.0,0.0,0.0,0.0,0.0,38453.0,38453.0,0.0,38453.0,38453.0,0,0,0,0,0,44,0.0,52.011546563337056,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-06-05 13:33:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-1883-41699-6,192.168.1.108,41699,192.168.1.103,1883,6,17/04/2025 03:48:33 PM,19763057,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023978375410241,6587685.666666666,11401914.208531491,19753482.0,3114.0,0.0,0.0,0.0,0.0,0.0,19763057.0,9881528.5,13970187.760643035,19759943.0,3114.0,0,0,0,0,40,80,0.050599459385256,0.1517983781557681,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,3114.0,0.0,3114.0,3114.0,19753482.0,0.0,19753482.0,19753482.0,Initial access,2025-02-03 22:42:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-48453-54451-6,192.168.1.108,54451,192.168.1.101,48453,6,15/04/2025 03:11:20 PM,15645,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.83636944710771,15645.0,0.0,15645.0,15645.0,0.0,0.0,0.0,0.0,0.0,15645.0,15645.0,0.0,15645.0,15645.0,0,0,0,0,0,44,0.0,127.83636944710771,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-17 09:12:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-61383-17,192.168.1.100,61383,192.168.1.1,53,17,24/04/2025 03:28:08 PM,8008124,4,1,132.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,20.604076560253063,0.6243659563713049,2002031.0,1414712.3957686007,4002955.0,1001607.0,7005937.0,2335312.333333333,1528285.9880340896,4002955.0,1001607.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,0.4994927650970439,0.1248731912742609,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,39.6,33.0,33.0,0,0,0,0,0,0,4,132,1,33,-1,-1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral movement,2025-02-13 07:52:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-51432-54451-6,192.168.1.108,54451,192.168.1.103,51432,6,15/04/2025 03:09:34 PM,8367,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0343014222541,8367.0,0.0,8367.0,8367.0,0.0,0.0,0.0,0.0,0.0,8367.0,8367.0,0.0,8367.0,8367.0,0,0,0,0,0,44,0.0,239.0343014222541,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-06-09 16:40:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-40611-54451-6,192.168.1.108,54451,192.168.1.103,40611,6,15/04/2025 03:11:27 PM,20642,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.88983625617672,20642.0,0.0,20642.0,20642.0,0.0,0.0,0.0,0.0,0.0,20642.0,20642.0,0.0,20642.0,20642.0,0,0,0,0,0,44,0.0,96.88983625617672,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-05-11 23:33:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-60980-35843-6,192.168.1.108,35843,192.168.1.101,60980,6,15/04/2025 01:46:33 PM,2912,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.8131868131868,2912.0,0.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,0.0,2912.0,2912.0,0,0,0,0,0,44,0.0,686.8131868131868,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-17 13:22:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-8883-37633-6,192.168.1.108,37633,192.168.1.102,8883,6,17/04/2025 03:49:06 PM,24440,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83306055646482,24440.0,0.0,24440.0,24440.0,0.0,0.0,0.0,0.0,0.0,24440.0,24440.0,0.0,24440.0,24440.0,0,0,0,0,0,60,0.0,81.83306055646482,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2025-01-03 18:33:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-28485-54451-6,192.168.1.108,54451,192.168.1.103,28485,6,15/04/2025 03:09:35 PM,19991,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0450202591166,19991.0,0.0,19991.0,19991.0,0.0,0.0,0.0,0.0,0.0,19991.0,19991.0,0.0,19991.0,19991.0,0,0,0,0,0,44,0.0,100.0450202591166,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-12 21:08:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-64675-35843-6,192.168.1.108,35843,192.168.1.1,64675,6,15/04/2025 01:46:36 PM,4313,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.7143519591932,4313.0,0.0,4313.0,4313.0,0.0,0.0,0.0,0.0,0.0,4313.0,4313.0,0.0,4313.0,4313.0,0,0,0,0,0,44,0.0,463.7143519591932,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-04-17 16:48:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
